ID_file,path_src,path_clean,object,legislature,date,month,class,obj_pos
48059,./downloads/48059.txt,./clean/48059.txt,4200.0,XVI,12/12/2024,12,BILANCIO E CONTABILITA' REGIONALE,5
48060,./downloads/48060.txt,./clean/48060.txt,4201.0,XVI,12/12/2024,12,"CONSIGLIO REGIONALE, Attività consiliare d'aula",6
47861,./downloads/47861.txt,./clean/47861.txt,4022.0,XVI,16/10/2024,10,"CONSIGLIO REGIONALE, Attività consiliare d'aula",1
47862,./downloads/47862.txt,./clean/47862.txt,4023.0,XVI,16/10/2024,10,"CONSIGLIO REGIONALE, Attività consiliare d'aula",2
47863,./downloads/47863.txt,./clean/47863.txt,4024.0,XVI,16/10/2024,10,"CONSIGLIO REGIONALE, Attività consiliare d'aula",3
47864,./downloads/47864.txt,./clean/47864.txt,4025.0,XVI,16/10/2024,10,"FINANZA REGIONALE E LOCALE, Programmazione",4
47865,./downloads/47865.txt,./clean/47865.txt,4026.0,XVI,16/10/2024,10,"FINANZA REGIONALE E LOCALE, Programmazione",5
47221,./downloads/47221.txt,./clean/47221.txt,3515.0,XVI,17/04/2024,4,"CONSIGLIO REGIONALE, Attività consiliare d'aula",1
47222,./downloads/47222.txt,./clean/47222.txt,3516.0,XVI,17/04/2024,4,"CONSIGLIO REGIONALE, Attività consiliare d'aula",2
47223,./downloads/47223.txt,./clean/47223.txt,3517.0,XVI,17/04/2024,4,"CONSIGLIO REGIONALE, Attività consiliare d'aula",3
47224,./downloads/47224.txt,./clean/47224.txt,3518.0,XVI,17/04/2024,4,NOMINE E INCARICHI DI CONSULENZA E SPECIALI,4
47225,./downloads/47225.txt,./clean/47225.txt,3519.0,XVI,17/04/2024,4,BILANCIO E CONTABILITA' REGIONALE,5
47226,./downloads/47226.txt,./clean/47226.txt,3520.0,XVI,17/04/2024,4,"ENERGIA, Energia idroelettrica",6
47227,./downloads/47227.txt,./clean/47227.txt,3521.0,XVI,17/04/2024,4,CACCIA E PESCA,7
47228,./downloads/47228.txt,./clean/47228.txt,3522.0,XVI,17/04/2024,4,"ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero, TRASPORTI E VIABILITÀ, Viabilità",8
47229,./downloads/47229.txt,./clean/47229.txt,3523.0,XVI,17/04/2024,4,"CACCIA E PESCA, FORESTE E TERRITORI MONTANI, Corpo forestale valdostano e relative strutture",9
47230,./downloads/47230.txt,./clean/47230.txt,3524.0,XVI,17/04/2024,4,"AGRICOLTURA, Bonifica, miglioramenti e riordino fondiario, CREDITO, Consorzi garanzia fidi",10
47231,./downloads/47231.txt,./clean/47231.txt,3525.0,XVI,17/04/2024,4,"ASSISTENZA SANITARIA E OSPEDALIERA, Igiene e sanità pubblica",11
47232,./downloads/47232.txt,./clean/47232.txt,3526.0,XVI,17/04/2024,4,"ASSISTENZA SANITARIA E OSPEDALIERA, Piano socio-sanitario regionale",12
47233,./downloads/47233.txt,./clean/47233.txt,3527.0,XVI,17/04/2024,4,"FINANZA REGIONALE E LOCALE, Partecipazioni azionarie regionali",13
47234,./downloads/47234.txt,./clean/47234.txt,3528.0,XVI,17/04/2024,4,"AMMINISTRAZIONE REGIONALE, Ordinamento degli uffici e del personale, FORESTE E TERRITORI MONTANI",14
47235,./downloads/47235.txt,./clean/47235.txt,3529.0,XVI,17/04/2024,4,"ASSISTENZA SOCIALE, Alcolismo e tossicodipendenze, Politiche giovanili",15
47236,./downloads/47236.txt,./clean/47236.txt,3530.0,XVI,17/04/2024,4,"AGRICOLTURA, Bonifica, miglioramenti e riordino fondiario",16
47237,./downloads/47237.txt,./clean/47237.txt,3531.0,XVI,17/04/2024,4,"FORMAZIONE PROFESSIONALE, LAVORO",17
47238,./downloads/47238.txt,./clean/47238.txt,3532.0,XVI,17/04/2024,4,"ASSISTENZA SOCIALE, Disabili, TRASPORTI E VIABILITÀ, Trasporti",18
47239,./downloads/47239.txt,./clean/47239.txt,3533.0,XVI,17/04/2024,4,"SPORT E TEMPO LIBERO, Infrastrutture ricreativo-sportive, Sport invernali",19
47240,./downloads/47240.txt,./clean/47240.txt,3534.0,XVI,17/04/2024,4,"TRASPORTI E VIABILITÀ, Trasporti",20
47241,./downloads/47241.txt,./clean/47241.txt,3535.0,XVI,17/04/2024,4,OPERE PUBBLICHE,21
47242,./downloads/47242.txt,./clean/47242.txt,3536.0,XVI,17/04/2024,4,"TRASPORTI E VIABILITÀ, Viabilità",22
47243,./downloads/47243.txt,./clean/47243.txt,3537.0,XVI,17/04/2024,4,"AMBIENTE, Inquinamento, ASSISTENZA SANITARIA E OSPEDALIERA, Igiene e sanità pubblica",23
47244,./downloads/47244.txt,./clean/47244.txt,3538.0,XVI,17/04/2024,4,ASSISTENZA SANITARIA E OSPEDALIERA,24
47245,./downloads/47245.txt,./clean/47245.txt,3539.0,XVI,17/04/2024,4,"ASSISTENZA SANITARIA E OSPEDALIERA, ASSISTENZA SOCIALE, Assistenza socio-sanitaria",25
47246,./downloads/47246.txt,./clean/47246.txt,3540.0,XVI,17/04/2024,4,"ASSISTENZA SANITARIA E OSPEDALIERA, INFORMAZIONE",26
47247,./downloads/47247.txt,./clean/47247.txt,3541.0,XVI,17/04/2024,4,"ASSISTENZA SOCIALE, Politiche giovanili, ISTRUZIONE PUBBLICA",27
47248,./downloads/47248.txt,./clean/47248.txt,3542.0,XVI,17/04/2024,4,UNIONE EUROPEA E RAPPORTI INTERNAZIONALI,28
47249,./downloads/47249.txt,./clean/47249.txt,3543.0,XVI,17/04/2024,4,"AMMINISTRAZIONE REGIONALE, Ordinamento degli uffici e del personale",29
47250,./downloads/47250.txt,./clean/47250.txt,3544.0,XVI,17/04/2024,4,ISTRUZIONE PUBBLICA,30
47251,./downloads/47251.txt,./clean/47251.txt,3545.0,XVI,17/04/2024,4,"BENI CULTURALI, Musei, biblioteche, archivi storici e aree di interesse archeologico, PROTEZIONE CIVILE, VIGILI DEL FUOCO E INTERVENTI PER CALAMITÀ NATURALI, Vigili del fuoco - Difesa antincendi",31
47252,./downloads/47252.txt,./clean/47252.txt,3546.0,XVI,17/04/2024,4,UNIONE EUROPEA E RAPPORTI INTERNAZIONALI,32
47253,./downloads/47253.txt,./clean/47253.txt,3547.0,XVI,17/04/2024,4,ACQUE,33
47254,./downloads/47254.txt,./clean/47254.txt,3548.0,XVI,17/04/2024,4,FORMAZIONE PROFESSIONALE,34
47255,./downloads/47255.txt,./clean/47255.txt,3549.0,XVI,17/04/2024,4,"AMMINISTRAZIONE REGIONALE, Ordinamento degli uffici e del personale",35
47256,./downloads/47256.txt,./clean/47256.txt,3550.0,XVI,17/04/2024,4,"TRASPORTI E VIABILITÀ, Trasporti",36
47257,./downloads/47257.txt,./clean/47257.txt,3551.0,XVI,17/04/2024,4,"SPORT E TEMPO LIBERO, Infrastrutture ricreativo-sportive, Sport invernali",37
47258,./downloads/47258.txt,./clean/47258.txt,3552.0,XVI,17/04/2024,4,"ENERGIA, Risparmio energetico e fonti alternative",38
47259,./downloads/47259.txt,./clean/47259.txt,3553.0,XVI,17/04/2024,4,"AMBIENTE, Parchi, riserve naturali, aree protette e attrezzate",39
47260,./downloads/47260.txt,./clean/47260.txt,3554.0,XVI,17/04/2024,4,"OPERE PUBBLICHE, TRASPORTI E VIABILITÀ, Viabilità",40
47261,./downloads/47261.txt,./clean/47261.txt,3555.0,XVI,17/04/2024,4,"AMBIENTE, Flora e fauna, BENI CULTURALI, Musei, biblioteche, archivi storici e aree di interesse archeologico",41
47262,./downloads/47262.txt,./clean/47262.txt,3556.0,XVI,17/04/2024,4,SANITÀ VETERINARIA E ZOOTECNIA,42
47263,./downloads/47263.txt,./clean/47263.txt,3557.0,XVI,17/04/2024,4,"SANITÀ VETERINARIA E ZOOTECNIA, Sanità veterinaria",43
47264,./downloads/47264.txt,./clean/47264.txt,3558.0,XVI,17/04/2024,4,"AMBIENTE, Inquinamento, ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero",44
47866,./downloads/47866.txt,./clean/47866.txt,4027.0,XVI,17/10/2024,10,"FINANZA REGIONALE E LOCALE, Programmazione",1
47867,./downloads/47867.txt,./clean/47867.txt,4028.0,XVI,17/10/2024,10,"FINANZA REGIONALE E LOCALE, Programmazione",2
47265,./downloads/47265.txt,./clean/47265.txt,3559.0,XVI,18/04/2024,4,"SPORT E TEMPO LIBERO, Infrastrutture ricreativo-sportive, Sport invernali",1
47266,./downloads/47266.txt,./clean/47266.txt,3560.0,XVI,18/04/2024,4,"TRASPORTI E VIABILITÀ, Viabilità",2
47267,./downloads/47267.txt,./clean/47267.txt,3561.0,XVI,18/04/2024,4,"ISTRUZIONE PUBBLICA, Istituzioni scolastiche",3
47268,./downloads/47268.txt,./clean/47268.txt,3562.0,XVI,18/04/2024,4,"SPORT E TEMPO LIBERO, Infrastrutture ricreativo-sportive, Sport invernali",4
47269,./downloads/47269.txt,./clean/47269.txt,3563.0,XVI,18/04/2024,4,"ENERGIA, Energia idroelettrica",5
47270,./downloads/47270.txt,./clean/47270.txt,3564.0,XVI,18/04/2024,4,"ISTRUZIONE PUBBLICA, Istituzioni scolastiche",6
47271,./downloads/47271.txt,./clean/47271.txt,3565.0,XVI,18/04/2024,4,"DIRITTO ALLO STUDIO, ISTRUZIONE PUBBLICA, Università",7
47272,./downloads/47272.txt,./clean/47272.txt,3566.0,XVI,18/04/2024,4,"AMBIENTE, Flora e fauna, CACCIA E PESCA",8
47273,./downloads/47273.txt,./clean/47273.txt,3567.0,XVI,18/04/2024,4,"EDILIZIA, Edilizia residenziale",9
47721,./downloads/47721.txt,./clean/47721.txt,3894.0,XVI,18/09/2024,9,"CONSIGLIO REGIONALE, Attività consiliare d'aula",1
47722,./downloads/47722.txt,./clean/47722.txt,3895.0,XVI,18/09/2024,9,"CONSIGLIO REGIONALE, Attività consiliare d'aula",2
47723,./downloads/47723.txt,./clean/47723.txt,3896.0,XVI,18/09/2024,9,"CONSIGLIO REGIONALE, Attività consiliare d'aula",3
47724,./downloads/47724.txt,./clean/47724.txt,3897.0,XVI,18/09/2024,9,"NOMINE E INCARICHI DI CONSULENZA E SPECIALI, Nomine",4
47725,./downloads/47725.txt,./clean/47725.txt,3898.0,XVI,18/09/2024,9,CASA DA GIOCO,5
47726,./downloads/47726.txt,./clean/47726.txt,3899.0,XVI,18/09/2024,9,BILANCIO E CONTABILITA' REGIONALE,6
47727,./downloads/47727.txt,./clean/47727.txt,3900.0,XVI,18/09/2024,9,BILANCIO E CONTABILITA' REGIONALE,7
47728,./downloads/47728.txt,./clean/47728.txt,3901.0,XVI,18/09/2024,9,BILANCIO E CONTABILITA' REGIONALE,8
47729,./downloads/47729.txt,./clean/47729.txt,3902.0,XVI,18/09/2024,9,"INFORMAZIONE, Sistema informativo",9
47730,./downloads/47730.txt,./clean/47730.txt,3903.0,XVI,18/09/2024,9,"CONSIGLIO REGIONALE, Attività consiliare d'aula",10
47731,./downloads/47731.txt,./clean/47731.txt,3904.0,XVI,18/09/2024,9,"TURISMO E INDUSTRIA ALBERGHIERA, Ricettività turistica",11
47732,./downloads/47732.txt,./clean/47732.txt,3905.0,XVI,18/09/2024,9,"TRASPORTI E VIABILITÀ, Autostrade e trafori alpini",12
47733,./downloads/47733.txt,./clean/47733.txt,3906.0,XVI,18/09/2024,9,"ISTRUZIONE PUBBLICA, Personale docente e non docente, LAVORO",13
47734,./downloads/47734.txt,./clean/47734.txt,3907.0,XVI,18/09/2024,9,"TRASPORTI E VIABILITÀ, Viabilità",14
47735,./downloads/47735.txt,./clean/47735.txt,3908.0,XVI,18/09/2024,9,"ASSISTENZA SOCIALE, ISTRUZIONE PUBBLICA",15
47736,./downloads/47736.txt,./clean/47736.txt,3909.0,XVI,18/09/2024,9,"FINANZA REGIONALE E LOCALE, Partecipazioni azionarie regionali",16
47737,./downloads/47737.txt,./clean/47737.txt,3910.0,XVI,18/09/2024,9,STATUTO,17
47738,./downloads/47738.txt,./clean/47738.txt,3911.0,XVI,18/09/2024,9,"FINANZA REGIONALE E LOCALE, Partecipazioni azionarie regionali",18
47739,./downloads/47739.txt,./clean/47739.txt,3912.0,XVI,18/09/2024,9,"BENI CULTURALI, Musei, biblioteche, archivi storici e aree di interesse archeologico, ORDINE PUBBLICO - FORZE ARMATE, Caserme e carceri",19
47740,./downloads/47740.txt,./clean/47740.txt,3913.0,XVI,18/09/2024,9,"ASSISTENZA SOCIALE, ISTRUZIONE PUBBLICA, Personale docente e non docente",20
47741,./downloads/47741.txt,./clean/47741.txt,3914.0,XVI,18/09/2024,9,"AMMINISTRAZIONE REGIONALE, Celebrazioni, ISTRUZIONE PUBBLICA",21
47742,./downloads/47742.txt,./clean/47742.txt,3915.0,XVI,18/09/2024,9,AMMINISTRAZIONE REGIONALE,22
47743,./downloads/47743.txt,./clean/47743.txt,3916.0,XVI,18/09/2024,9,"TRASPORTI E VIABILITÀ, Trasporti",23
47744,./downloads/47744.txt,./clean/47744.txt,3917.0,XVI,18/09/2024,9,"TRASPORTI E VIABILITÀ, Viabilità",24
47745,./downloads/47745.txt,./clean/47745.txt,3918.0,XVI,18/09/2024,9,"TRASPORTI E VIABILITÀ, Viabilità",25
47746,./downloads/47746.txt,./clean/47746.txt,3919.0,XVI,18/09/2024,9,"TRASPORTI E VIABILITÀ, Viabilità",26
47747,./downloads/47747.txt,./clean/47747.txt,3920.0,XVI,18/09/2024,9,EDILIZIA,27
47748,./downloads/47748.txt,./clean/47748.txt,3921.0,XVI,18/09/2024,9,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",28
47749,./downloads/47749.txt,./clean/47749.txt,3922.0,XVI,18/09/2024,9,"ASSISTENZA SANITARIA E OSPEDALIERA, Igiene e sanità pubblica",29
47750,./downloads/47750.txt,./clean/47750.txt,3923.0,XVI,18/09/2024,9,"ASSISTENZA SANITARIA E OSPEDALIERA, Personale medico e paramedico",30
47751,./downloads/47751.txt,./clean/47751.txt,3924.0,XVI,18/09/2024,9,"ASSISTENZA SANITARIA E OSPEDALIERA, Azienda Regionale Sanitaria - U.S.L.",31
47752,./downloads/47752.txt,./clean/47752.txt,3925.0,XVI,18/09/2024,9,"EDILIZIA, Edilizia residenziale",32
47753,./downloads/47753.txt,./clean/47753.txt,3926.0,XVI,18/09/2024,9,"ASSISTENZA SANITARIA E OSPEDALIERA, Personale medico e paramedico",33
47754,./downloads/47754.txt,./clean/47754.txt,3927.0,XVI,18/09/2024,9,"ASSISTENZA SANITARIA E OSPEDALIERA, ASSISTENZA SOCIALE",34
47755,./downloads/47755.txt,./clean/47755.txt,3928.0,XVI,18/09/2024,9,ASSISTENZA SANITARIA E OSPEDALIERA,35
47756,./downloads/47756.txt,./clean/47756.txt,3929.0,XVI,18/09/2024,9,ASSISTENZA SANITARIA E OSPEDALIERA,36
47757,./downloads/47757.txt,./clean/47757.txt,3930.0,XVI,18/09/2024,9,"SANITÀ VETERINARIA E ZOOTECNIA, Sanità veterinaria",37
47758,./downloads/47758.txt,./clean/47758.txt,3931.0,XVI,18/09/2024,9,"COMMERCIO, Disciplina, attività, professioni",38
47759,./downloads/47759.txt,./clean/47759.txt,3932.0,XVI,18/09/2024,9,AMBIENTE,39
47760,./downloads/47760.txt,./clean/47760.txt,3933.0,XVI,18/09/2024,9,CASA DA GIOCO,40
47761,./downloads/47761.txt,./clean/47761.txt,3934.0,XVI,18/09/2024,9,AMMINISTRAZIONE REGIONALE,41
47762,./downloads/47762.txt,./clean/47762.txt,3935.0,XVI,18/09/2024,9,"AMMINISTRAZIONE REGIONALE, Ordinamento degli uffici e del personale",42
47868,./downloads/47868.txt,./clean/47868.txt,4029.0,XVI,18/10/2024,10,"FINANZA REGIONALE E LOCALE, Programmazione",1
47869,./downloads/47869.txt,./clean/47869.txt,4030.0,XVI,18/10/2024,10,"FINANZA REGIONALE E LOCALE, Programmazione",2
47870,./downloads/47870.txt,./clean/47870.txt,4031.0,XVI,18/10/2024,10,"FINANZA REGIONALE E LOCALE, Programmazione",3
47871,./downloads/47871.txt,./clean/47871.txt,4032.0,XVI,18/10/2024,10,"CONSIGLIO REGIONALE, Attività consiliare d'aula",4
48061,./downloads/48061.txt,./clean/48061.txt,4202.0,XVI,18/12/2024,12,"CONSIGLIO REGIONALE, Attività consiliare d'aula",1
48062,./downloads/48062.txt,./clean/48062.txt,4203.0,XVI,18/12/2024,12,"CONSIGLIO REGIONALE, Attività consiliare d'aula",2
48063,./downloads/48063.txt,./clean/48063.txt,4204.0,XVI,18/12/2024,12,"FINANZA REGIONALE E LOCALE, Partecipazioni azionarie regionali",3
48064,./downloads/48064.txt,./clean/48064.txt,4205.0,XVI,18/12/2024,12,BILANCIO E CONTABILITA' REGIONALE,4
48065,./downloads/48065.txt,./clean/48065.txt,4206.0,XVI,18/12/2024,12,"EDILIZIA, Centri storici",5
48066,./downloads/48066.txt,./clean/48066.txt,4207.0,XVI,18/12/2024,12,(Nessuna classificazione presente),6
48067,./downloads/48067.txt,./clean/48067.txt,4208.0,XVI,18/12/2024,12,"ISTRUZIONE PUBBLICA, MINORANZE ETNICHE E MOVIMENTI MIGRATORI, Movimenti migratori",7
48068,./downloads/48068.txt,./clean/48068.txt,4209.0,XVI,18/12/2024,12,UNIONE EUROPEA E RAPPORTI INTERNAZIONALI,8
48069,./downloads/48069.txt,./clean/48069.txt,4210.0,XVI,18/12/2024,12,UNIONE EUROPEA E RAPPORTI INTERNAZIONALI,9
48070,./downloads/48070.txt,./clean/48070.txt,4211.0,XVI,18/12/2024,12,"ENTI LOCALI, ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza",10
48071,./downloads/48071.txt,./clean/48071.txt,4212.0,XVI,18/12/2024,12,"ASSISTENZA SOCIALE, ISTRUZIONE PUBBLICA",11
48072,./downloads/48072.txt,./clean/48072.txt,4213.0,XVI,18/12/2024,12,ATTIVITÀ CULTURALI,12
47441,./downloads/47441.txt,./clean/47441.txt,3710.0,XVI,19/06/2024,6,"CONSIGLIO REGIONALE, Attività consiliare d'aula",1
47442,./downloads/47442.txt,./clean/47442.txt,3711.0,XVI,19/06/2024,6,"CONSIGLIO REGIONALE, Attività consiliare d'aula",2
47461,./downloads/47461.txt,./clean/47461.txt,3712.0,XVI,19/06/2024,6,AMMINISTRAZIONE REGIONALE,3
47443,./downloads/47443.txt,./clean/47443.txt,3713.0,XVI,19/06/2024,6,BILANCIO E CONTABILITA' REGIONALE,4
47444,./downloads/47444.txt,./clean/47444.txt,3714.0,XVI,19/06/2024,6,"CONSIGLIO REGIONALE, Attività consiliare d'aula",5
47445,./downloads/47445.txt,./clean/47445.txt,3715.0,XVI,19/06/2024,6,"CONSIGLIO REGIONALE, Attività consiliare d'aula",6
47446,./downloads/47446.txt,./clean/47446.txt,3716.0,XVI,19/06/2024,6,"ISTRUZIONE PUBBLICA, STATUTO",7
47447,./downloads/47447.txt,./clean/47447.txt,3717.0,XVI,19/06/2024,6,ISTRUZIONE PUBBLICA,8
47448,./downloads/47448.txt,./clean/47448.txt,3718.0,XVI,19/06/2024,6,"TRASPORTI E VIABILITÀ, Trasporti",9
47449,./downloads/47449.txt,./clean/47449.txt,3719.0,XVI,19/06/2024,6,"EDILIZIA, Edilizia residenziale",10
47450,./downloads/47450.txt,./clean/47450.txt,3720.0,XVI,19/06/2024,6,ASSISTENZA SANITARIA E OSPEDALIERA,11
47451,./downloads/47451.txt,./clean/47451.txt,3721.0,XVI,19/06/2024,6,ASSISTENZA SANITARIA E OSPEDALIERA,12
47452,./downloads/47452.txt,./clean/47452.txt,3722.0,XVI,19/06/2024,6,"ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero",13
47453,./downloads/47453.txt,./clean/47453.txt,3723.0,XVI,19/06/2024,6,"ASSISTENZA SANITARIA E OSPEDALIERA, Azienda Regionale Sanitaria - U.S.L.",14
47454,./downloads/47454.txt,./clean/47454.txt,3724.0,XVI,19/06/2024,6,ASSISTENZA SANITARIA E OSPEDALIERA,15
47455,./downloads/47455.txt,./clean/47455.txt,3725.0,XVI,19/06/2024,6,"ASSISTENZA SOCIALE, Famiglia, tutela dell'infanzia, ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza",16
47456,./downloads/47456.txt,./clean/47456.txt,3726.0,XVI,19/06/2024,6,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",17
47457,./downloads/47457.txt,./clean/47457.txt,3727.0,XVI,19/06/2024,6,"TRASPORTI E VIABILITÀ, Viabilità",18
47458,./downloads/47458.txt,./clean/47458.txt,3728.0,XVI,19/06/2024,6,"ORDINE PUBBLICO - FORZE ARMATE, Caserme e carceri",19
47459,./downloads/47459.txt,./clean/47459.txt,3729.0,XVI,19/06/2024,6,"ASSISTENZA SANITARIA E OSPEDALIERA, Servizio di emergenza sanitaria (118)",20
47460,./downloads/47460.txt,./clean/47460.txt,3730.0,XVI,19/06/2024,6,"ISTRUZIONE PUBBLICA, Personale docente e non docente",21
47462,./downloads/47462.txt,./clean/47462.txt,3731.0,XVI,19/06/2024,6,"ISTRUZIONE PUBBLICA, LINGUA FRANCESE",22
47463,./downloads/47463.txt,./clean/47463.txt,3732.0,XVI,19/06/2024,6,"FORESTE E TERRITORI MONTANI, Tutela del patrimonio boschivo",23
47464,./downloads/47464.txt,./clean/47464.txt,3733.0,XVI,19/06/2024,6,"AMBIENTE, Inquinamento, TRASPORTI E VIABILITÀ, Trasporti",24
47465,./downloads/47465.txt,./clean/47465.txt,3734.0,XVI,19/06/2024,6,"SPORT E TEMPO LIBERO, Infrastrutture ricreativo-sportive",25
47466,./downloads/47466.txt,./clean/47466.txt,3735.0,XVI,19/06/2024,6,"ASSISTENZA SOCIALE, Disabili, UNIONE EUROPEA E RAPPORTI INTERNAZIONALI",26
47467,./downloads/47467.txt,./clean/47467.txt,3736.0,XVI,19/06/2024,6,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",27
47468,./downloads/47468.txt,./clean/47468.txt,3737.0,XVI,19/06/2024,6,"ASSISTENZA SANITARIA E OSPEDALIERA, Azienda Regionale Sanitaria - U.S.L., ASSISTENZA SOCIALE, Associazionismo - volontariato",28
47469,./downloads/47469.txt,./clean/47469.txt,3738.0,XVI,19/06/2024,6,"SANITÀ VETERINARIA E ZOOTECNIA, Sanità veterinaria",29
47470,./downloads/47470.txt,./clean/47470.txt,3739.0,XVI,19/06/2024,6,"ASSISTENZA SOCIALE, Famiglia, tutela dell'infanzia, ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza",30
47471,./downloads/47471.txt,./clean/47471.txt,3740.0,XVI,19/06/2024,6,"ASSISTENZA SANITARIA E OSPEDALIERA, Azienda Regionale Sanitaria - U.S.L., ASSISTENZA SOCIALE, Famiglia, tutela dell'infanzia",31
47472,./downloads/47472.txt,./clean/47472.txt,3741.0,XVI,19/06/2024,6,"ASSISTENZA SOCIALE, Famiglia, tutela dell'infanzia",32
47473,./downloads/47473.txt,./clean/47473.txt,3742.0,XVI,19/06/2024,6,"ASSISTENZA SOCIALE, Famiglia, tutela dell'infanzia",33
47474,./downloads/47474.txt,./clean/47474.txt,3743.0,XVI,19/06/2024,6,ASSISTENZA SANITARIA E OSPEDALIERA,34
47475,./downloads/47475.txt,./clean/47475.txt,3744.0,XVI,19/06/2024,6,ASSISTENZA SANITARIA E OSPEDALIERA,35
47476,./downloads/47476.txt,./clean/47476.txt,3745.0,XVI,19/06/2024,6,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",36
47477,./downloads/47477.txt,./clean/47477.txt,3746.0,XVI,19/06/2024,6,CASA DA GIOCO,37
47478,./downloads/47478.txt,./clean/47478.txt,3747.0,XVI,19/06/2024,6,"EDILIZIA, ENERGIA, Risparmio energetico e fonti alternative, TURISMO E INDUSTRIA ALBERGHIERA, Ricettività turistica",38
47479,./downloads/47479.txt,./clean/47479.txt,3748.0,XVI,19/06/2024,6,"EDILIZIA, Edilizia pubblica",39
47480,./downloads/47480.txt,./clean/47480.txt,3749.0,XVI,19/06/2024,6,"ALPINISMO, AMBIENTE, Parchi, riserve naturali, aree protette e attrezzate",40
47481,./downloads/47481.txt,./clean/47481.txt,3750.0,XVI,19/06/2024,6,"PROTEZIONE CIVILE, VIGILI DEL FUOCO E INTERVENTI PER CALAMITÀ NATURALI, Vigili del fuoco - Difesa antincendi, TRASPORTI E VIABILITÀ, Aeroporti",41
47482,./downloads/47482.txt,./clean/47482.txt,3751.0,XVI,19/06/2024,6,"ENERGIA, Risparmio energetico e fonti alternative",42
47763,./downloads/47763.txt,./clean/47763.txt,3936.0,XVI,19/09/2024,9,"AMMINISTRAZIONE REGIONALE, Ordinamento degli uffici e del personale",1
47764,./downloads/47764.txt,./clean/47764.txt,3937.0,XVI,19/09/2024,9,"ASSETTO DEL TERRITORIO, Urbanistica e pianificazione territoriale",2
47765,./downloads/47765.txt,./clean/47765.txt,3938.0,XVI,19/09/2024,9,"PROTEZIONE CIVILE, VIGILI DEL FUOCO E INTERVENTI PER CALAMITÀ NATURALI, Vigili del fuoco - Difesa antincendi, TRASPORTI E VIABILITÀ, Aeroporti",3
47766,./downloads/47766.txt,./clean/47766.txt,3939.0,XVI,19/09/2024,9,ISTRUZIONE PUBBLICA,4
47767,./downloads/47767.txt,./clean/47767.txt,3940.0,XVI,19/09/2024,9,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza",5
47768,./downloads/47768.txt,./clean/47768.txt,3941.0,XVI,19/09/2024,9,"ISTRUZIONE PUBBLICA, Personale docente e non docente",6
47769,./downloads/47769.txt,./clean/47769.txt,3942.0,XVI,19/09/2024,9,ISTRUZIONE PUBBLICA,7
47770,./downloads/47770.txt,./clean/47770.txt,3943.0,XVI,19/09/2024,9,UNIONE EUROPEA E RAPPORTI INTERNAZIONALI,8
47771,./downloads/47771.txt,./clean/47771.txt,3944.0,XVI,19/09/2024,9,"FORESTE E TERRITORI MONTANI, Tutela del patrimonio boschivo",9
47772,./downloads/47772.txt,./clean/47772.txt,3945.0,XVI,19/09/2024,9,"AMBIENTE, Flora e fauna, CACCIA E PESCA",10
47773,./downloads/47773.txt,./clean/47773.txt,3946.0,XVI,19/09/2024,9,"ENERGIA, Risparmio energetico e fonti alternative",11
47774,./downloads/47774.txt,./clean/47774.txt,3947.0,XVI,19/09/2024,9,"TRASPORTI E VIABILITÀ, Trasporti, Viabilità",12
47775,./downloads/47775.txt,./clean/47775.txt,3948.0,XVI,19/09/2024,9,"SPORT E TEMPO LIBERO, Sport invernali",13
47776,./downloads/47776.txt,./clean/47776.txt,3949.0,XVI,19/09/2024,9,ATTIVITÀ CULTURALI,14
47777,./downloads/47777.txt,./clean/47777.txt,3950.0,XVI,19/09/2024,9,"ASSISTENZA SOCIALE, Disabili, TRASPORTI E VIABILITÀ, Trasporti",15
47778,./downloads/47778.txt,./clean/47778.txt,3951.0,XVI,19/09/2024,9,"AMBIENTE, Parchi, riserve naturali, aree protette e attrezzate",16
47779,./downloads/47779.txt,./clean/47779.txt,3952.0,XVI,19/09/2024,9,"TRASPORTI E VIABILITÀ, Viabilità",17
47780,./downloads/47780.txt,./clean/47780.txt,3953.0,XVI,19/09/2024,9,"ASSISTENZA SANITARIA E OSPEDALIERA, Personale medico e paramedico, NORME DI ATTUAZIONE",18
47781,./downloads/47781.txt,./clean/47781.txt,3954.0,XVI,19/09/2024,9,ASSISTENZA SANITARIA E OSPEDALIERA,19
47782,./downloads/47782.txt,./clean/47782.txt,3955.0,XVI,19/09/2024,9,ASSISTENZA SANITARIA E OSPEDALIERA,20
47783,./downloads/47783.txt,./clean/47783.txt,3956.0,XVI,19/09/2024,9,"EDILIZIA, Edilizia residenziale",21
